"species","Id_species","beta_intercept","beta_temp","beta_prec","beta_sais_temp","beta_sais_prec","beta_cwd","beta_temp2","beta_prec2","beta_sais_temp2","beta_sais_prec2","beta_cwd2","lambda_1","lambda_2"
"Symphonia fasciculata",22,-3.54179898080742,10.5398791419394,0.769240568151721,2.44331662944645,-1.61441732077994,0.260862164675232,-10.6072421679788,-0.818147026544681,-1.30050138258121,3.2709937507942,-3.59666607697886,-0.48777471161698,0.31959831185683
"Eugenia urschiana",23,-3.14866698182865,2.98435473964004,-0.54355091229511,2.60395392026506,-1.59930452404652,-3.24854263091445,-3.10232558366428,-0.458493018841365,-1.94277537809001,2.8498292731765,-0.53506831794687,-0.769774815073982,0.591528891051804
"Canarium madagascariense",24,-1.9832316718392,4.46059059899915,-0.46028060684552,-0.528222530483942,-0.952493038496137,-2.25806602719445,-4.23774548218069,-0.388546941878795,0.431181779254254,2.36075290229433,-1.02585954449101,-0.512877580271003,0.206806846219462
"Breonia madagascariensis",25,-2.53799740465499,2.6212182407217,3.92320836400522,6.6177838442923,2.68200770366976,3.92297410669642,-4.46828800612364,-4.97415701958328,-4.05889855134422,-4.16463445104323,-0.393134123349078,-0.235556542560224,-0.143942563070565
"Antidesma petiolare",26,-12.1023438674629,9.12989762095462,6.884834793246,-5.65945504681794,0.599165584077906,-3.05879438682149,-11.10740566473,-5.73718158399278,6.59826861382823,4.03615682755825,-8.64416492468606,0.0973551567574688,0.322332707020532
"Breonia sinensis",27,-34.7825432966632,210.520142801903,64.5114718935434,194.01837656168,34.6466406239262,73.7452678886429,-238.672296558145,-50.903881217426,-158.934966630213,-62.7034377826792,3.10741048207748,-1.92767427251772,-0.941737956417283
"Vernonia garnieriana",28,-21.3584831892294,24.7441540585182,9.13417193076806,49.1372433493751,47.885894091122,39.075111828269,-32.9928231993449,-8.20445915405534,-36.2137365548203,-62.1570491205323,-26.7527886824683,-0.612706610559973,0.765397391021345
"Filicium decipiens",29,-27.5287970757678,10.7013564257005,0.028948625092657,37.3105920239061,-26.6126660040521,-17.6286459046061,-11.8499023932803,-0.767273458681102,-30.3366675793073,39.2015708844795,-12.3623713738255,-0.823012085657244,0.560879444698451
"Chrysalidocarpus decipiens",30,-39.7769975696949,30.8825450555959,-46.9103427603911,137.344261246441,41.6495017428789,43.9702144725691,-31.8322456579217,66.799174691609,-114.768343459413,-36.3571820627939,-30.996953993754,-1.65085879798496,4.85898937518169
"Scolopia louveli",31,-35.1931487246508,51.897453326241,-106.920411880959,7.00817605777061,51.552486227241,-48.5931115049953,-46.5080772071418,116.674403299236,-7.82483153478046,-22.1119711700421,6.99935144144477,-1.1468805664744,2.91233788391916
"Weinmannia rutenbergii",32,-27.1044693469254,-25.9422199375481,133.898975298885,48.2698687684122,72.4551389143123,68.6669745067677,19.1571219257144,-110.292450195271,-22.8981432962583,-84.7720914248465,-36.5094653629739,-0.540912936551471,2.81193128555103
"Aphloia theaeformis",33,-20.4408969219525,-0.802442028700523,-1.45974881384585,1.88801892630016,10.5572610695378,10.9537124854696,0.371624638741706,1.07112227944366,-1.16047533314431,-12.5434802763392,-31.8749353886466,0.609215714431317,0.523810651047178
"Leptolaena multiflora",34,-37.1511072224518,130.028383994827,190.046762375906,72.7749919352463,-8.32719027609432,49.3615411661781,-155.070615021251,-161.981823745364,-53.1417919294137,0.845564200376202,-12.6117171387694,-0.897480866512365,-0.502588074442811
"Schefflera vantsilana",35,-2.44272341699264,-4.12328731610174,-0.458576356850171,0.286346910689089,-1.90022816821415,-1.75142097304812,4.64712281659952,1.12082250968027,-0.217074799523366,3.38497364079352,-1.44572625668629,0.242611622783633,0.0290186111947218
"Weinmannia bojeriana",36,-3.14287440319447,-0.82319538972916,4.4125840332483,5.44366355194978,-0.439993435304706,3.78484525333743,0.541599030146926,-4.9602552996476,-3.90984574007821,-0.173535439059751,-4.46747177471032,-0.589599603428078,0.560294279145054
"Psorospermum lanceolatum",37,-33.0160751301393,-11.6944020252792,62.8474744725257,1.73931300116696,95.3958126586857,-35.4087780134327,23.9908263557036,-46.8364769623754,-5.95171046025952,-91.9798277251404,14.4251793929218,-4.32663453271252,-1.03913349439317
"Macaranga alnifolia",38,-3.65475002626053,1.87100534613608,-1.98604291287182,1.994469676201,1.13343654824161,1.28524469642094,-2.46899764085963,1.6595858724909,-0.657256565249122,-0.729335418247255,-2.53978226158206,-0.472655401088283,0.0423423123527294
"Canthium medium",39,-9.59652906241754,2.17931272795221,-1.89406551339695,3.42173504253063,6.9187649927259,6.39033922221002,-2.78731391990387,0.838342575481681,-1.64311387110658,-9.68721148630222,-12.1671154374905,-0.890008065184428,0.529022357531022
"Dialium unifoliolatum",40,-7.34016696753999,5.24186426251783,-3.45964802797687,-10.8056510167778,0.0894963947612162,-17.080199460297,-3.44560792290319,1.71671628360845,7.55391877986769,6.4719160722931,1.93348033797844,-0.789607720370367,0.312303410649118
"Solanum auriculatum",41,-40.3124084714008,157.759312986594,-67.2181536892184,-2.02428509462032,7.32737612988198,-29.1494504096508,-173.523634361801,73.3568271710669,0.122750417501864,21.5087218414102,0.158300792152826,-4.73563570073999,1.05387711205311
"Tambourissa religiosa",42,-33.5145543997174,195.999238480138,41.5635611334911,48.3240621709929,53.6736830076178,25.1439156879606,-214.155935344101,-29.9487488673768,-35.345515129263,-59.9137167549447,-3.17559406506703,-1.97796269799147,-3.11303757181313
"Pittosporum ochrosiaefolium",43,-3.23224533587617,4.05259340830971,-1.57755862964188,-0.119439876975334,4.85419192032699,3.25321207089622,-5.2939437359616,2.21230099107034,1.77107759764674,-3.7484937674251,-2.6940225606237,-0.0586493295476347,0.417578414314678
"Harungana madagascariensis",44,-4.05182613287924,8.41554405892223,-1.62206106392418,5.36533520766912,1.49881623224547,-2.20284161704334,-10.3331087610558,0.761819351252238,-2.96242738674056,-0.197275224367438,2.53776986299431,0.0115562289110788,0.184009545491822
"Podocarpus madagascariensis",45,-4.48033455895047,-1.70304633830918,-0.0710337268488278,10.1031942507486,-4.23144281872121,12.4055939994138,0.372282017571922,1.59281876205374,-6.09154060591707,3.7172388721371,-10.6239076636541,-0.364731889584604,0.393335022815214
"Brachylaena ramiflora",46,-2.98053756366329,10.6826774450689,1.60854305640452,4.40567113783572,-0.064277298643213,0.0861688879721791,-10.5663141012486,-1.39599975983378,-2.95711123444601,0.561196088522603,0.238794859693623,-0.37213733931765,0.29238238171465
"Macaranga cuspidata",47,-23.3131777148189,190.851737002997,7.50002613274368,34.0870388029497,70.2056676716371,26.4210268583393,-207.206545719331,-6.98058801286752,-21.9256049379972,-78.8032960385661,-2.32927262631666,-3.52457412295341,-1.37819186461174
"Ravensara pervillei",48,-40.588288417401,229.56438402345,-22.9913374609761,92.0474070287701,45.7957047678964,58.0878804386788,-257.884240224128,24.0144810793636,-70.6892567848007,-76.8870026797777,-19.253474722892,1.30976630686175,0.719918950300001
"Dalbergia baroni",49,-2.21734728328047,11.8490178136493,6.57674972305635,5.25854045338199,1.62299860748288,7.26397656904025,-13.3239947973794,-6.31446258735722,-2.78345923854548,-2.91112015440607,-3.68631503760114,-0.576386003059283,0.51199895028207
"Dombeya NA",50,-13.3546398034963,-20.2544173578755,59.3200166012713,25.5856103593211,3.8404441879618,-10.4058609059314,25.5969814044282,-50.8703477263667,-22.7178288976566,0.351256370033067,3.39485076567013,0.794954484570102,0.885297925336632
"Erythroxylum ferrugineum",51,-2.48871528126206,-0.0347676286352742,2.07782354193978,-2.47997537534958,1.81723645901593,-0.62649777818488,0.490466901312906,-2.13930383203852,1.96259942584675,-0.641235010351829,-2.43261038839258,-0.0548814820359392,0.657245041783378
"Protorhus ditimena",52,-21.6150747490512,-20.8950020507047,47.7044785994574,65.3773058390799,3.86415058642405,56.0037474238112,17.0985557457349,-39.7264814075617,-42.7996949922321,-12.1392096854006,-47.3256965303358,-0.562630640517158,1.07417154955371
"Ocotea racemosa",53,-20.7584316038811,-46.9998448363236,16.1586741556902,3.08670599257454,55.8174210199616,-23.5720022456671,56.6118442914233,-8.18631104455502,-1.54306192024452,-48.177782711647,2.36393913957686,1.0552686557351,1.8400028313032
"Ravensara crassifolia",54,-47.1792778068842,243.023561783386,149.434175437025,123.878293222809,58.4376152207939,34.1332068638146,-260.717697091717,-128.406141565212,-86.5573103545652,-83.0465191140239,31.2293520409617,-3.68962502042184,-6.66489647804457
"Smilax kraussiana",55,-42.1734820353551,385.77282690483,-25.5455977581461,228.336221156214,-59.0494104178229,36.8691127178755,-411.921756240838,43.7790252314691,-184.657677834978,45.9820809692943,35.121506131457,-0.772593575531445,-1.87652860288152
"Ficus pachyclada",56,-13.9793327858461,10.6024000756321,-0.926007826731664,-0.467704189275466,9.54496822981899,9.36334778407807,-13.9755584601242,0.526196914676662,1.84673572845129,-13.2364254440638,-17.4885198383215,-0.273490066031923,0.296129063678
"Acacia NA",57,-34.4193429216315,136.462330267734,42.9676193440803,133.474019543188,55.0415197996969,55.7114786664954,-138.145261973116,-20.1737793216247,-104.164025178573,-65.9651695944291,-18.7403678071844,-3.86117484754289,-1.60353412167583
"Albizia gummifera",58,-2.16734114957605,1.54793658760805,3.57919237974209,1.88735157593885,2.88512154450504,1.0867444659182,-2.11420738338652,-4.02933891852127,-0.56024899273447,-2.63283357756843,-0.56807002544455,-0.213002326478057,0.0709613679461186
"Uapaca densifolia",59,-5.06596299313868,3.27687401805071,6.88994657348242,7.99325978797958,-7.71441097742631,8.45588368945703,-1.7310513577172,-5.40874505171147,-5.71972967490588,9.55359612400936,-13.9209379892525,-0.490565369733253,0.750034581670119
"Ravenala madagascariensis",60,-4.51342597937122,6.14815556047939,8.22221450180842,5.64613117755213,0.0383736622472187,5.76922246206219,-5.64803260642769,-7.68597817480934,-2.7441327410608,0.757597020951021,-7.81631902738915,0.436775514471298,-0.312704998099718
"Erythroxylum nitidulum",61,-40.4340580278634,-59.2008715400139,31.5439955534942,16.2985522536051,95.4788325746265,-3.72646545467007,69.8457686290493,-24.8518323011675,-15.6731812425992,-113.851481147215,-11.7090707407689,-7.38898283185399,0.353883728946794
"Acacia pervillei",62,-47.0698971284193,165.682927216014,-69.0386783286017,-16.4306070230206,-69.3237147196213,-36.8209534029452,-187.320378470284,78.8437273456653,4.24349176320155,78.4001010766096,14.9769483996032,-6.13717581648768,-1.26208182137097
"Areca NA",63,-49.4228832436659,177.187053982869,6.36163292159544,184.381084962598,44.3998331979352,231.71700136224,-227.6262693925,14.9437126368121,-113.370788942617,-87.4960186603402,-127.575342596246,-3.64360288899452,-0.142634153901999
"Cyathea NA",64,-42.3362757750123,96.2840005151121,-16.8981193378693,117.639969875397,-66.3579202315357,25.6824544624136,-96.1516022059715,38.7255611456329,-98.5065569070907,73.57572237077,-30.3507319455644,-3.83483034063981,-0.396951235781711
"Hibiscus lasiococcus",65,-11.9737387315684,50.3723424848837,-2.98468207874732,9.17982898893032,25.3495128173366,-9.61145962532249,-59.1082143948392,0.0273515755570823,-2.05728214512699,-21.0503482873372,16.0801575948777,-2.17963058557346,-1.56135394669855
"Pandanus NA",66,-28.4295370458789,161.699546536501,13.5377710188313,4.12282826234551,-7.22042298364855,-35.834220144883,-187.507875632837,-12.2749095452116,-7.49590831366623,19.2265652183321,45.728517780235,-7.42637181528294,-1.23062179874604
"Asteropeia rhopaloides",67,-46.9067461248829,500.156827763825,103.337093179235,232.082243838951,11.5195600719579,91.4162682996633,-564.818906966973,-86.8205636501695,-173.255008858863,-35.9251946481292,36.6399665075961,-3.4892638444739,2.96729779219667
"Ravensara laevis",68,-19.0966576159635,40.2489222806387,-14.8972253596359,33.3201438425927,49.0119536806059,7.36903847149783,-46.0172616002884,14.2301731006772,-27.2825307725601,-60.6885393519722,0.773800815273164,-1.76612036260759,-0.578989205923637
"Colubrina faralaotra",69,-3.77587817952494,9.83795482919051,-3.54543500580645,2.87351291047942,2.55631343909298,-1.60477274326022,-10.1062703894503,3.82145555115775,-0.866456403988523,-1.0680611715333,1.00468202043908,-0.27615948931646,-0.124192613025517
"Ravensara floribunda",70,-50.6767578884643,278.883918501374,14.3949015671936,194.036043924502,-58.7593531990477,17.5827526166133,-305.388658330393,11.5090055091361,-153.739712790019,63.5712171470355,26.7216730769764,0.510186713021283,-1.2369710555095
"Ficus NA",71,-18.5763903322178,70.0025301259851,16.2560958524543,57.2991732370433,30.7394764590301,25.6470645521286,-88.8533335282507,-12.1369521426411,-41.180827506215,-35.0488997238134,5.80024967005034,0.0175630798090573,2.38600323886692
"Eugenia NA",72,-3.28310091255615,3.71642850813956,0.882313528972845,5.92778979132042,-0.432596844531337,3.08024403511323,-3.40148926039366,-0.168539155072724,-4.26343841155661,-0.344028128586068,-2.0322701951872,-0.619845796314073,0.640022662211534
"Craterispermum laurinum",73,-8.63979591005874,-3.06498750563701,-26.0017302219753,0.989922241259207,-4.59891805370129,-15.3160882845291,6.20777031721007,26.2755424866197,-3.45867399126643,8.23550910429832,1.92062049274872,0.579403639186721,0.465104019590621
"Phyllarthron madagascariense",74,-4.49668967677684,3.27926215705767,0.171357910051337,9.52461213306729,-4.58171838897411,7.13811475689142,-4.4351169017873,-0.0238472810792125,-6.27571099977547,4.33962940914438,-6.19148861581331,0.163981387854812,0.236063934224121
"Cryptocarya thouvenotii",75,-24.705454667075,105.563323938454,72.2547448267033,118.819183628783,34.1272603604876,98.0268887417009,-133.227860085349,-59.177195715224,-87.5735769138076,-56.8012507259735,-30.1281608615154,3.49509631263043,3.53748459858959
"Khaya madagascariensis",76,-2.83477648110223,5.53206632337391,0.630736172393672,0.926208222369585,11.3409032106173,-3.40173352275642,-4.89175237710585,-1.06712404198033,-1.45992526347444,-9.89932293924481,2.37977265934803,-0.19596530953675,0.470200508104207
"Asteropeia micraster",77,-32.6937397335771,86.6902454330147,115.755108243866,90.3609748313163,-22.7052486821868,98.0008157912523,-92.5398082476122,-98.4331007298034,-58.7666327128557,19.4072145447585,-85.095367980695,0.196751600817405,0.718129058829565
"Strychnopsis thouarsii",78,-17.0458360156961,19.6871828844392,22.3057616329579,65.258290025203,-6.67579999006474,32.4210014505324,-25.0509223591563,-23.8266939935259,-52.9720077077156,0.229219431869979,-21.3816401444551,-3.19290918257622,0.50632759842183
"Dilobeia thouarsii",79,-33.6224216757288,14.7223673810929,135.13132372122,3.9732536117204,-2.38038968145947,-4.88455248842138,-14.3249797785403,-113.342277068435,-5.51254550162968,1.53203266846602,-13.0129498844505,0.308287066815869,0.75379867708628
"Plagioscyphus jumellei",80,-29.2983362048329,43.3051087175703,115.905818446242,83.1172176802604,3.10051772922827,74.4503656077197,-46.4897843197323,-92.4406466557515,-57.6203506186133,-2.39565816487503,-58.5286606539582,-1.00248197755372,3.12896608677534
"Cordyla haraka",81,-24.3802775545285,82.5235239544995,29.4815135791463,-15.8742699882026,-17.3510958977303,-19.3023274097613,-86.6094916315352,-27.7696178463061,11.7793365937976,29.604067122447,-9.89034648782918,-0.190385095433261,0.333162999937711
"Mantalania sambiranensis",82,-44.7858833698966,188.421126378954,57.43284187534,137.877393997191,149.494148122062,94.7707234524521,-193.331748566841,-40.5766658033067,-96.7750133232609,-177.670930209168,-44.0836117014818,-2.87720120065395,2.77223163057453
"Ouratea lanceolata",83,-31.1416040141928,-49.1419637183637,124.618353398525,141.643193137022,152.343869726617,22.4426547093713,55.1858609735777,-111.842409843689,-116.129596238039,-184.558798326096,18.5971854743579,0.390415002370948,1.42885056722855
"Sloanea rhodantha",84,-20.6863830047529,21.074448341704,0.607396545991158,5.43767475649331,-0.155807794273403,7.76006896383219,-26.3186754460252,-0.69461377692672,-3.59496840466436,-1.09198999846429,-23.8577533732094,0.135110563608862,-0.420356071266468
"Homalium NA",85,-4.4413588480464,-2.70674535966556,-0.190674181291929,2.81435408394596,17.3412231711493,-10.3441560108662,5.2395134693655,1.1107873390148,-3.38028584023162,-14.6214307210574,6.70305729967032,-1.09786619394068,-0.11100010618695
"Grewia NA",86,-4.20568281785593,12.8465155514296,8.05413928276563,9.52901804443169,-4.87213854383697,0.484663410061489,-13.3685111063975,-7.31738976850898,-8.88521070738783,5.32576235777567,0.247798411303063,0.830019898776975,0.408774332204914
"Dichaetanthera oblongifolia",87,-22.102809009283,50.3644052645907,-2.18430697251063,68.3877437856103,44.599969696529,36.0742880433185,-64.5772795090158,-0.404893791076613,-49.423235376466,-58.2972847805876,-7.90802525233931,-4.39539145899557,0.903845175260741
"Tarenna NA",88,-29.2923426647126,-49.6332429469832,-49.9615555144899,60.6560986743393,37.1767489625667,0.927659110758397,52.8770057192255,60.7200725329003,-54.3293968112589,-29.9502636251029,-6.70222218422957,-3.538789300719,0.994356465885603
"Eugenia vatomandrensis",89,-37.7274202937108,76.8176638880756,-53.1251376155738,-17.8889625553197,7.90193454075727,-33.7447572486164,-105.972699270912,59.3067090536862,20.1295034020382,11.9817076872615,34.3739192473386,-3.85311872577244,0.582426330764793
"Calophyllum parviflorum",90,-2.74663916227008,0.204903790283914,3.05970401726543,3.24577663301874,-0.862953442489822,2.46181733235428,0.263403185704002,-3.3183257593363,-2.56946852950005,1.27169139617523,-5.52805881075243,-0.0676824671403418,-0.0615798025021452
"Anthocleista madagascariensis",91,-17.5240446992999,-7.03890161426103,89.8990989566577,11.8821436016747,1.92158916481537,4.17462150846051,3.70994339573413,-80.9197028588102,-6.68720992964285,-4.90620888901009,-2.53152894665565,-0.548798728584646,0.513710585271427
"Anthocleista NA",92,-25.2174344776083,-37.7527525508463,166.113997382633,40.1266180798323,11.2803418152295,24.5848950609062,37.632112703896,-145.480404428727,-29.4167831458149,-21.5921816272126,-12.5957838264978,0.258600894383859,1.73938905937852
"Diospyros hazomainty",93,-55.0437133924517,-114.382459954507,-15.7292714151564,162.492182475481,-68.4651728507171,96.4290120231955,112.823147873093,56.3150448122388,-131.62751344152,78.1767942229816,-90.6613006782667,-0.835270938253157,3.82669209685657
"Ficus torrentium",94,-36.0115924227526,-32.5206276163193,-41.3723039032633,-60.1267892768124,83.276166730216,-166.614157598627,58.8997092775676,41.2833213217039,19.6745672367106,-47.2832057145891,76.9589612294527,-3.45896228298578,1.89468774871195
"Chrysalidocarpus NA",95,-33.0025860133545,17.2580278025601,21.7084867461694,115.744824722109,90.2610544417301,47.000639414323,-37.9207316198169,-8.84166104180216,-84.5185828070827,-92.6237073676559,1.47755552933533,-2.97630892243768,0.367167691710567
"Ravenea NA",96,-43.9366357999684,-33.904099713045,164.161401685265,189.4466023289,116.95234645562,187.803598433499,-2.80323529376122,-133.171929080719,-113.004635256547,-155.655059135304,-70.1692451944521,-2.45058136266566,0.57276379141565
"Noronhia seyrigii",97,-5.65126713211403,4.71092560416669,-4.58679590329439,0.315591265020519,3.32528375995157,-0.257437905732532,-4.74783984677704,3.59685153663069,-0.229815232205883,-3.89552518429283,-4.03816160005082,-0.352175540561804,0.155650273330397
"Anthostema madagascariensis",98,-5.39586885710405,18.4762081542742,5.90937516079252,9.59209781113316,0.362497757864445,3.11365042777576,-19.1570373431536,-6.57798366483367,-5.59763979067708,-0.7858972263571,-1.83324778735373,-0.270645215319772,0.220235181166338
"Diospyros gracilipes",99,-1.68886495598446,6.44038372559792,4.52739633287099,2.44406985719283,-0.135602145692355,2.40275880938283,-7.06551611520888,-4.88627333401636,-1.48303351462574,-0.234496479647553,-1.04829673718279,0.3146546502769,0.221250530085944
"Vepris ampody",100,-25.6488640615017,285.103005942261,23.5419433199988,65.7289851366021,-5.12848436402302,84.5477912043693,-305.023883927839,-17.4722523143288,-36.8220860420584,0.46761550296453,-37.5725715759252,-6.67029712179501,7.69213864681216
"Rhus taratana",101,-8.53426916512364,52.8667258289829,2.2096399631065,6.54590029887554,-3.39409230678088,-6.69416101760292,-53.3055961888363,-2.76427187462505,-4.07056439043441,6.44233538000292,2.75620526418006,-0.763274589214109,0.286325595869278
"Memecylon bakerianum",102,-9.99396777810208,17.5784725640687,14.9844587902357,-0.578695778645643,-7.11684715283325,-6.87827136960805,-17.2623957165812,-14.4331391063675,-0.09653791725027,11.6959501929625,-4.64170442183724,-0.278254372349877,0.354295006709612
"Cynometra lyallii",103,-2.65018128375322,6.63073558342522,5.53726800480077,1.66860686604707,3.29514831927576,-0.962369255116701,-6.56703368624092,-6.48441347047477,-1.09285838318577,-3.65850259147888,1.53444288185566,-0.0765869158666914,0.382088202901913
"Cleistanthus perrieri",104,-24.9613576449677,-15.232676571321,-15.5246102884555,-25.9402739540716,34.7627711029536,-0.958156598111912,24.1131926287924,12.372223951339,17.933419302573,-41.0559481218872,-27.0133193030602,3.21329503763333,3.17849483853499
"Potameia NA",105,-39.6586106555195,129.504499534523,126.924500610398,-8.88470738608637,99.403986501039,72.2574656115612,-131.426039997446,-130.805404690539,19.7903331377959,-121.379033694156,-58.0773517974996,-5.1250534718443,6.21414907569426
"Brexiella NA",106,-35.8720281772111,28.2532565840354,151.726327965035,3.80508673058314,7.04657766063722,3.50393522126175,-37.4112488234989,-139.485314519057,6.6218794609779,-10.879228408259,8.24043184970395,-1.2453204413429,2.50373520580755
"Ravensara acutifolia",107,-33.9089754328222,41.0413411351738,69.0332314869587,-26.6375367988079,89.5507035633483,28.8026139886023,-48.3745943827207,-67.1842629962966,47.0199613976849,-81.1009875209088,-11.2935664060222,-2.22301474715388,6.04310158556634
"Garcinia verrucosa",108,-3.26131668790885,3.76416821367329,6.92131288635783,0.582120514736015,1.90215655577064,-0.863374107412503,-3.53535878828964,-8.49038915598545,0.0754607631323999,-0.892955657069665,-1.12858364943023,-0.304458539725432,0.450856955680933
"Polyscias fraxinifolia",109,-38.8761866925054,140.764461424483,-14.3749944953927,-56.4679737598179,-30.2893222477207,-51.6324993375882,-171.341563422275,23.8992664761502,50.2069344015476,49.8544558208345,40.9172502694688,3.25062621272551,4.59569973354382
"Terminalia tetrandra",110,-16.6232568349863,105.755751238016,-8.44172551742423,-6.13452769713159,21.3537410418379,-17.8321580865595,-115.015010536549,8.40524667710677,6.48021690626031,-20.8357095667113,15.6003817369014,-0.102903517887317,-0.0592710488447876
"Foetidia NA",111,-46.2885752969012,166.516919307032,-60.3156161735677,8.90877711413192,69.0810956540059,3.33468948779125,-190.26896203033,70.530423427621,14.1655203719884,-56.4648565494346,7.0696170453857,2.06411302227903,5.1586546078976
"Blotia NA",112,-28.278641320111,19.759665165762,102.072753391293,54.9910516412914,-4.52028281975355,21.4399156210918,-23.4536556101047,-81.8195575633866,-38.5512738976569,3.75655628611403,-0.938307118706056,4.78466607758431,5.05713270854179
"Zanthoxylum madagascariense",113,-41.2213528691512,83.6137566821741,-87.7927420041386,3.41499982787474,44.0567814994471,-119.383569903587,-79.6284279210658,84.7731281074048,-1.72861439920703,-46.5972145115394,98.6171210120665,2.02657093912481,0.7185712331203
"Polyalthia emarginata",114,-2.66625896423356,8.56066154080983,0.705854025613447,-2.0752802786589,1.58167321478227,-2.84769830604163,-9.04014644738977,-2.29008375409593,1.72856756514336,-1.20608213952876,1.85428233699574,-0.217672623539866,0.399061419885679
"Eugenia hazompasika",115,-3.54543010728259,3.22963573804748,2.89531888251859,1.40150243590956,2.92490020092757,1.40637584315513,-2.76707485598688,-3.01638797939553,-0.840846627728016,-2.91650262214537,-3.18089840000547,-0.501936248659021,-0.270146286798977
"Elaeocarpus sericeus",116,-40.9558619575069,-23.8424568658192,23.413022285122,-4.33789795785119,196.100542974281,-53.8040365343406,18.3128755845665,-22.9059912301616,30.3567159977709,-193.308082242038,66.2943162178595,-7.47574321360016,0.228804134768041
"Protorhus sericea",117,-44.0085694113984,122.164295166192,28.2004991473243,54.9616954128675,88.3991851497055,3.50502193687157,-131.180399360952,-22.1813911090577,-34.9035851816258,-120.184771291584,23.2952449071424,-2.16394092744237,-0.317285378919109
"Ludia ludiaefolia",118,-22.2806822787133,140.990232744799,5.18549206599452,-17.5060017475175,-26.5204917275514,-21.2816322051252,-150.28841304984,-1.56898714778556,14.0852453389114,40.4653910974272,4.43949779495873,-1.31738256656185,2.39026830754127
"Nuxia capitata",119,-6.87953567346436,0.428511301447893,-5.9463506044013,3.89120438574306,-0.641815342228715,-1.66031668970851,-0.573112907075341,5.82454816642128,-1.5846618582808,2.75808832002292,-3.05337963156961,0.153921060242379,0.935668537798803
"Mascarenhasia NA",120,-50.2310761130676,380.871839148477,-105.247007198277,85.1888494817127,-16.1996041944511,-14.4371982464151,-388.149939376926,110.697194807688,-66.9423523003317,23.9533239193584,11.1969527051986,-2.91767299106281,2.58608888277633
"Pandanus vandamii",121,-37.9727770707532,187.142015007762,103.538643738134,81.4568769896068,110.664401183435,88.9969591775917,-204.351032271477,-88.8986845042005,-44.1519403686273,-121.159118667965,-36.7502869513068,2.52864291957084,7.58032246456351
"Dialium madagascariense",122,-5.23190498235517,16.1194524885861,9.13018642348105,12.805076227226,4.97827248199707,9.51849188978318,-16.8802714835574,-8.77962908364944,-7.92621674943706,-7.55304990892776,-4.98020909257093,-0.173316947739879,0.359295266904222
"Psychotria obtusifolia",123,-33.5200253723906,189.53350098035,54.5943799665123,62.9454419698163,-26.4252616662925,-8.93256758434815,-201.154458598584,-45.1746609530615,-41.4715054076929,46.1095475242818,12.6936177019091,-0.904760773506508,3.41987116428335
"Asteropeia amblyocarpa",124,-50.14892061812,336.300112812779,-21.8018125000734,152.789956387007,-26.8972509864907,30.6516078736835,-342.114798754103,46.8426878216008,-98.3487147029734,32.3856363050475,9.91479779920752,-0.677255018140134,-6.04215079355675
"Micronychia tsiramiramy",125,-4.28405342807655,3.75367898543506,7.33558859303529,4.50429455092922,3.65755575586755,10.4708677333354,-4.55429751165599,-7.36305443651326,-2.26900994730633,-5.47678461639113,-9.91553795323034,0.165599863278735,0.111367464291385
"Dalbergia chapelieri",126,-31.6272690515758,34.2357003099141,58.5754399578905,57.2590285686701,56.8892165368748,44.1459658213031,-45.1790315077108,-47.0083365933675,-36.8811484071685,-71.6344724521057,-26.2704580598863,0.487821066869125,-2.30041295188169
"Symphonia pauciflora",127,-37.9377614039654,319.658512675192,161.611975375576,147.970855406651,19.218856264073,73.2344292257092,-333.542947541445,-130.119834787083,-104.947273464903,-29.1722761836763,-4.80716293390124,-2.71413781170406,-2.93478001225866
"Sarcolaena oblongifolia",128,-6.64710962707935,7.70897527999322,-7.23629255585838,4.96894662340503,-9.14623999091845,3.01844173733283,-7.63648383890365,7.34099716419033,-5.42954406036391,9.49977645950288,-9.23003397455724,-0.685933318198935,0.103636423475924
"Annona muricata",129,-35.120091504862,13.7899055716007,44.6048929577285,37.2789428714773,42.9142299744461,-54.0803462551015,-0.595605883771226,-33.327412460979,-35.2160681076977,-19.863621272909,20.1856781190301,-5.30054615187982,2.06907344709389
"Calliandra affkony",130,-5.66803482524407,2.38370987639883,-3.88133948015453,4.28059349186611,-4.27896273687197,-0.887513242574555,-1.44328518393547,3.32070227219124,-3.29949306352442,6.4870704948653,-5.45852069902682,-0.119966318166328,0.600302436340226
"Cuphocarpus aculeatus",131,-20.4726929348851,45.804573287131,-6.39033690045192,105.261160967069,-3.8984839568981,92.6755460917793,-74.9353368503678,15.4952379477022,-70.2385149229195,-11.0962991065471,-32.1529130799313,-0.821846764115099,2.43939322299231
"Areca madagascariensis",132,-51.3536446318413,203.254832912144,-82.9668802561582,239.885256259636,-15.9035252942443,80.025171047614,-230.211332212674,98.6006175917153,-189.478605813179,-18.3307467313153,-3.61028932155419,-3.59368606346252,3.54435902063898
"Eugenia vacciniifolia",133,-37.0425492986029,24.005215142688,37.1247882430996,144.59463037437,28.3977580557822,-19.1759575424169,-10.7739302952517,-27.0238819464504,-131.665907193603,-55.3195230546985,34.7378899153502,0.93903347100864,4.07513016609551
