"intercept","temp","prec","sais_temp","sais_prec","cwd","temp2","prec2","sais_temp2","sais_prec2","cwd2"
1,1.35685659175519,-2.11760878748338,0.836385769103,0.667451229921706,0.568797672598485,1.42556396855104,-1.8467912392307,0.79902869804803,0.571071842624163,0.197004409924565
1,1.05798386700709,-1.96310679758983,0.467782702526401,0.538327968091344,0.333694371112478,1.07443579713714,-1.75254029460026,0.324079426013422,0.427898884608736,-0.0769872601507531
1,0.991567705951952,-1.93426642614303,0.436761652368964,0.495286880814557,0.295006486057819,0.998086988393083,-1.7343776019624,0.286593866258873,0.381096774339602,-0.117922319030621
1,1.05798386700709,-1.96722685065366,0.455009328932162,0.495286880814557,0.333694371112478,1.07443579713714,-1.75512034711582,0.308597464583212,0.381096774339602,-0.0769872601507531
1,1.32364851122762,-2.04756788539831,0.830911466134041,0.667451229921706,0.530109787543826,1.38593893681288,-1.80470093491349,0.791576447802442,0.571071842624163,0.148938436708402
1,1.19081618911735,-2.02696762007917,0.761570295193889,0.667451229921706,0.434878070486203,1.2289657860351,-1.79212043805115,0.698221375300151,0.571071842624163,0.0356214727665061
1,1.12440002806222,-1.98370706290897,0.739673083318051,0.667451229921706,0.372382256167138,1.15139539635114,-1.76540401252486,0.669141377029272,0.571071842624163,-0.0348787596712415
1,0.991567705951952,-1.96310679758983,0.436761652368964,0.495286880814557,0.280126530267565,0.998086988393083,-1.75254029460026,0.286593866258873,0.381096774339602,-0.133354117582145
1,1.22402426964492,-2.03314769967491,0.772518901131807,0.667451229921706,0.431902079328152,1.26798002730332,-1.79590418008131,0.712833473604857,0.571071842624163,0.032194884426719
1,-0.635628239898839,-1.12055594603699,0.0681585857923646,-0.236411602890826,-0.609694825989599,-0.68166315278486,-1.14813055945084,-0.129290164108739,-0.343990106430961,-0.740610145397609
1,-0.635628239898839,-1.1658765297391,0.0626842828234052,-0.236411602890826,-0.597790861357396,-0.68166315278486,-1.1845308612656,-0.135056094895368,-0.343990106430961,-0.736582949375164
1,-0.237131273568033,-1.23179737876035,0.0809319593866032,-0.279452690167613,-0.535295047038331,-0.304194642354255,-1.23668739030535,-0.11578959466356,-0.382492335076011,-0.713617516885101
1,-0.469587837261003,-1.14733629095188,0.073632888761324,-0.279452690167613,-0.582910905567142,-0.52705681507815,-1.16969327526031,-0.123512216793898,-0.382492335076011,-0.731392726915203
1,-0.336755515150734,-1.20089698078164,0.0791071917302834,-0.236411602890826,-0.547199011670534,-0.400623187797996,-1.21235550340003,-0.117722252950846,-0.343990106430961,-0.718227961986659
1,-0.602420159371271,-1.07111530927106,0.0772824240739636,-0.236411602890826,-0.594814870199345,-0.651047280478495,-1.10791682307518,-0.119653576068331,-0.343990106430961,-0.735558791766008
1,-0.768460562009107,-1.02167467250512,0.0718081211050042,-0.193370515614039,-0.621598790621802,-0.802599665835443,-1.06717684369352,-0.12543953440198,-0.305026773251239,-0.744526246357365
1,-0.403171676205869,-1.12673602563274,0.0845814946992428,-0.236411602890826,-0.562078967460787,-0.464145396673049,-1.15312027503643,-0.111920272579583,-0.343990106430961,-0.723834790931701
1,-0.536003998316137,-1.12467599910082,0.0900557976682022,-0.236411602890826,-0.588862887883244,-0.589357443013299,-1.15145795012423,-0.106106275680109,-0.343990106430961,-0.733489646223441
1,-0.834876723064242,-0.999014380654067,0.073632888761324,-0.236411602890826,-0.645406719886207,-0.862151736655805,-1.04832848200009,-0.123512216793898,-0.343990106430961,-0.752025163088814
1,-1.49903833361558,-0.863052629547741,0.0791071917302834,-0.107288341060464,-0.707902534205272,-1.42407896901205,-0.932916812745319,-0.117722252950846,-0.225716793287781,-0.769595541597084
1,-1.46583025308802,-0.865112656079655,0.082756727042923,-0.107288341060464,-0.701950551889171,-1.39743323476037,-0.934695166931415,-0.113855601206472,-0.225716793287781,-0.768054097602287
1,-1.56545449467072,-0.881592868334968,0.0864062623555626,-0.150329428337252,-0.725758481153577,-1.47691234466293,-0.948889110232309,-0.109983608782893,-0.265602335536846,-0.774053230987446
1,-1.49903833361558,-0.844512390760515,0.0809319593866032,-0.107288341060464,-0.707902534205272,-1.42407896901205,-0.916870512335608,-0.11578959466356,-0.225716793287781,-0.769595541597084
1,-1.53224641414315,-0.834212258100945,0.082756727042923,-0.107288341060464,-0.713854516521374,-1.45057200564623,-0.907923924425335,-0.113855601206472,-0.225716793287781,-0.77110921182621
1,1.12440002806222,-1.94868661186643,1.0571826555177,0.495286880814557,0.149182919313334,1.15139539635114,-1.74348133188141,1.10961923513562,0.381096774339602,-0.261668914986939
1,0.825527303314116,-1.83744517914308,0.856458213322518,0.538327968091344,0.0718071492040152,0.809887174838989,-1.67209317909786,0.826456423689882,0.427898884608736,-0.331172763581202
1,0.792319222786549,-1.87864570978136,0.856458213322518,0.538327968091344,0.0688311580459645,0.772705304980634,-1.69884386523651,0.826456423689882,0.427898884608736,-0.333752252067992
1,0.991567705951952,-1.92396629348346,0.993315787546503,0.495286880814557,0.107519043100624,0.998086988393083,-1.72784752924464,1.01776956658422,0.381096774339602,-0.299677313309116
1,0.725903061731414,-1.81478488729202,0.801715183632924,0.538327968091344,0.0509752110976602,0.69879965811639,-1.65722453013735,0.752034058969092,0.427898884608736,-0.349083370718955
1,0.991567705951952,-1.91366616082389,0.954995666763787,0.495286880814557,0.119423007732827,0.998086988393083,-1.72129461611863,0.963444845296504,0.381096774339602,-0.288956639759711
1,0.759111142258981,-1.79212459544097,0.819962860196122,0.538327968091344,0.0569271934137616,0.735676132739768,-1.64224533360093,0.776707996895898,0.427898884608736,-0.344000771600973
1,0.825527303314116,-1.85186536486647,0.869231586916757,0.538327968091344,0.0747831403620659,0.809887174838989,-1.6814974887894,0.843994546613993,0.427898884608736,-0.328586331652994
1,0.858735383841683,-1.86216549752604,0.876530657542036,0.538327968091344,0.0777591315201166,0.847221742314831,-1.68818744436489,0.854045704877683,0.427898884608736,-0.325992956283368
1,-0.50279591778857,-0.943393664292388,0.139324524388837,-0.494658126551549,-0.704926543047222,-0.558283477854468,-1.00159563630264,-0.0532395598153433,-0.568086910281195,-0.768828291320395
1,0.991567705951952,-2.24533043246205,0.925799384262671,0.538327968091344,0.208702742474348,0.998086988393083,-1.92082522490556,0.922449791719411,0.427898884608736,-0.205010433015991
1,-0.50279591778857,-0.91867334590942,0.133850221419877,-0.451617039274762,-0.69897456073112,-0.558283477854468,-0.980611696438131,-0.0591617054687173,-0.531890204309501,-0.767272960442761
1,-0.2703393540956,-1.00107440718598,0.150273130326756,-0.537699213828337,-0.675166631466715,-0.33649018845299,-1.05004653750842,-0.041359218923962,-0.603822511718218,-0.760773899275505
1,-0.403171676205869,-0.92897347856899,0.139324524388837,-0.494658126551549,-0.690046587256968,-0.464145396673049,-0.989370993000781,-0.0532395598153433,-0.568086910281195,-0.764887888315675
1,1.05798386700709,-2.25563056512162,0.944047060825869,0.538327968091344,0.241438645212906,1.07443579713714,-1.92664267688602,0.948031645111057,0.427898884608736,-0.172664411170199
1,1.05798386700709,-2.29065101616416,0.953170899107468,0.538327968091344,0.250366618687058,1.07443579713714,-1.9462511673659,0.960872640674426,0.427898884608736,-0.163696956578841
1,1.15760810858979,-2.30919125495139,0.984191949264904,0.538327968091344,0.277150539109515,1.19010424238438,-1.95652523980348,1.00478170234271,0.427898884608736,-0.136419646968195
1,-0.50279591778857,-0.900133107122194,0.139324524388837,-0.494658126551549,-0.704926543047222,-0.558283477854468,-0.96478740479658,-0.0532395598153433,-0.568086910281195,-0.768828291320395
1,1.15760810858979,-2.31331130801521,0.982367181608584,0.538327968091344,0.29798247721587,1.19010424238438,-1.9587983172322,1.00218813500382,0.427898884608736,-0.114815128996062
1,-1.29978985045018,-0.889832974462624,0.073632888761324,0.495286880814557,-0.446015312296809,-1.26191409923967,-0.955964155090839,-0.123512216793898,0.381096774339602,-0.675498023500235
1,-1.20016560886748,-0.941333637760474,0.0809319593866032,0.538327968091344,-0.422207383032404,-1.1787702465174,-0.999851999537075,-0.11578959466356,0.427898884608736,-0.664277422168734
1,-1.49903833361558,-0.924853425505162,0.0663338181360448,0.452245793537769,-0.484703197351469,-1.42407896901205,-0.985870015224711,-0.131213476207417,0.33475576860514,-0.692783720910367
1,-1.46583025308802,-0.90837321324985,0.0663338181360448,0.495286880814557,-0.466847250403164,-1.39743323476037,-0.971829559467235,-0.131213476207417,0.381096774339602,-0.684951518990854
1,-1.33299793097775,-0.92897347856899,0.0754576564176438,0.495286880814557,-0.443039321138759,-1.28932332157879,-0.989370993000781,-0.121583564016015,0.381096774339602,-0.674119750378761
1,-0.336755515150734,-1.68088316271761,0.267058260331223,0.839615579028854,-0.0918723644887742,-0.400623187797996,-1.56710769939958,0.0883551976055363,0.768424583463465,-0.462733619848915
1,-0.768460562009107,-1.51608104016449,0.139324524388837,0.882656666305642,-0.184128090388346,-0.802599665835443,-1.45089570223984,-0.0532395598153433,0.818915530009968,-0.52763049506233
1,-0.2703393540956,-1.63968263207933,0.270707795643862,0.839615579028854,-0.0769924086985206,-0.33649018845299,-1.53860286990757,0.0924968943289646,0.768424583463465,-0.451641472183647
1,-1.00091712570208,-1.44192008501558,0.0937053329808418,0.839615579028854,-0.246623904707411,-1.00835970540067,-1.39669267262118,-0.10222360189812,0.768424583463465,-0.567801775386217
1,-0.73525248148154,-1.50990096056875,0.142974059701476,0.839615579028854,-0.190080072704448,-0.772594583999029,-1.44642400711328,-0.0492847868640878,0.768424583463465,-0.531588256670595
1,-0.702044400953973,-1.48106058912195,0.150273130326756,0.839615579028854,-0.184128090388346,-0.742436804545128,-1.42544737617942,-0.041359218923962,0.768424583463465,-0.52763049506233
1,1.02477578647952,-2.10318860175998,0.788941810038686,0.710492317198493,0.33964635342858,1.03618504395637,-1.83821192508503,0.7348417450235,0.619718371031982,-0.0705854071633494
1,1.09119194753465,-2.12378886707912,0.819962860196122,0.710492317198493,0.360478291534935,1.1128392479354,-1.85045438390532,0.776707996895898,0.619718371031982,-0.0479602033027692
1,1.09119194753465,-2.08670838950467,0.816313324883483,0.710492317198493,0.372382256167138,1.1128392479354,-1.82835217765305,0.771762527952127,0.619718371031982,-0.0348787596712415
1,-2.03036762205666,-0.669410135547823,0.073632888761324,0.280081444430621,-0.636478746412055,-1.82964384106046,-0.761672222339395,-0.123512216793898,0.154002791014005,-0.749265145125156
1,-1.53224641414315,-0.615849445718058,0.0699833534486844,0.323122531707408,-0.553150993986635,-1.45057200564623,-0.7128814558589,-0.12736551684026,0.198499378609782,-0.720491523888929
1,-1.89753529994639,-0.650869896760597,0.0754576564176438,0.280081444430621,-0.618622799463751,-1.73191736586807,-0.744853002514613,-0.121583564016015,0.154002791014005,-0.743557636279553
1,-1.76470297783612,-0.657049976356339,0.0718081211050042,0.280081444430621,-0.588862887883244,-1.63174772879588,-0.750467631669842,-0.12543953440198,0.154002791014005,-0.733489646223441
1,-1.33299793097775,-0.467527535420249,0.091880565324522,0.280081444430621,-0.553150993986635,-1.28932332157879,-0.574545325654973,-0.104165606374016,0.154002791014005,-0.720491523888929
1,-1.79791105836369,-0.587009074271262,0.082756727042923,0.237040357153833,-0.630526764095954,-1.65701918449016,-0.686353692104732,-0.113855601206472,0.109967307952899,-0.747390415942294
1,-1.23337368939505,-0.424266978250054,0.0955301006371616,0.280081444430621,-0.544223020512483,-1.20663756170898,-0.533305141332707,-0.100280262252424,0.154002791014005,-0.717085765873396
1,-1.43262217256045,-0.477827668079819,0.0955301006371616,0.280081444430621,-0.576958923251041,-1.37063480289121,-0.584305032098833,-0.100280262252424,0.154002791014005,-0.729268033841292
1,-1.69828681678099,-0.490187827271303,0.0973548682934814,0.150958182600259,-0.648382711044258,-1.58074672455485,-0.595986530492578,-0.0983355874369267,0.0232796554347013,-0.752931282193864
1,-1.56545449467072,-0.448987296633022,0.102829171262441,0.150958182600259,-0.639454737570106,-1.47691234466293,-0.556920296227244,-0.0924935519716267,0.0232796554347013,-0.75019209455446
1,-1.79791105836369,-0.512848119122357,0.101004403606121,0.150958182600259,-0.675166631466715,-1.65701918449016,-0.617317187754269,-0.094442232296528,0.0232796554347013,-0.760773899275505
1,-1.49903833361558,-0.461347455824506,0.11012824188772,0.150958182600259,-0.633502755254005,-1.42407896901205,-0.568678538392699,-0.0846854789740095,0.0232796554347013,-0.748331252254434
1,-1.06733328675721,-1.0917155745902,-0.0121311910857066,0.839615579028854,-0.258527869339614,-1.0657740095762,-1.12473649970813,-0.212652825818593,0.768424583463465,-0.575106275757962
1,-1.49903833361558,-1.02167467250512,0.000642182508532033,0.75353340447528,-0.380543506819694,-1.42407896901205,-1.06717684369352,-0.199563488672194,0.668826003974471,-0.643572079860233
1,-1.16695752833991,-1.06493522967532,-0.0103064234293868,0.839615579028854,-0.291263772078172,-1.15075023370833,-1.10285310456687,-0.210786926021368,0.768424583463465,-0.594620817863274
1,-1.16695752833991,-1.06493522967532,-0.0194302617109858,0.839615579028854,-0.285311789762071,-1.15075023370833,-1.10285310456687,-0.220103073309479,0.768424583463465,-0.591135210271434
1,-2.03036762205666,-0.510788092590443,0.11012824188772,0.0648760080466845,-0.722782489995526,-1.82964384106046,-0.615382605175765,-0.0846854789740095,-0.0615635789448114,-0.773327641359264
1,-2.09678378311179,-0.527268304845755,0.1083034742314,0.107917095323472,-0.722782489995526,-1.87759089295173,-0.630833684546564,-0.0866394999781157,-0.0193725140223907,-0.773327641359264
1,-2.09678378311179,-0.519028198718099,0.1083034742314,0.0648760080466845,-0.728734472311628,-1.87759089295173,-0.623115453791803,-0.0866394999781157,-0.0615635789448114,-0.77477187717421
1,-2.12999186363936,-0.525208278313841,0.1083034742314,0.0648760080466845,-0.734686454627729,-1.90133537247113,-0.628905497282368,-0.0866394999781157,-0.0615635789448114,-0.776188339223483
1,-2.12999186363936,-0.799191807058407,0.037137535634928,0.495286880814557,-0.562078967460787,-1.90133537247113,-0.877334679276719,-0.161804886693293,0.381096774339602,-0.723834790931701
1,-1.86432721941882,-0.782711594803094,0.0298384650096488,0.538327968091344,-0.517439100090027,-1.70710400302626,-0.862848378750266,-0.169399332522713,0.427898884608736,-0.706493545990225
1,-1.89753529994639,-0.809491939717977,0.0243641620406894,0.538327968091344,-0.514463108931976,-1.73191736586807,-0.886358924575032,-0.175081147611865,0.427898884608736,-0.705281915462782
1,-1.66507873625342,-0.733270958037158,0.0170650914154102,0.538327968091344,-0.481727206193418,-1.5550171760081,-0.819038648500235,-0.18263820868685,0.427898884608736,-0.691495712527327
1,-2.26282418574963,-0.467527535420249,0.166696039233634,-0.193370515614039,-0.871582047898062,-1.99478631437385,-0.574545325654973,-0.0234485836253067,-0.305026773251239,-0.801101407031297
1,-1.79791105836369,-0.341865916973493,0.190418018765791,-0.193370515614039,-0.841822136317555,-1.65701918449016,-0.453637797367852,0.0026132633098829,-0.305026773251239,-0.796935342180492
1,-2.09678378311179,-0.444867243569194,0.170345574546273,-0.193370515614039,-0.856702092107808,-1.87759089295173,-0.552993573241453,-0.0194537555800142,-0.305026773251239,-0.79910516762362
1,-2.36244842733233,-0.46340748235642,0.170345574546273,-0.193370515614039,-0.886462003688316,-2.06327119581727,-0.57063504776312,-0.0194537555800142,-0.305026773251239,-0.802924060403524
1,-0.03788279040263,-0.275945067952244,0.874705889885716,-1.09723334842657,-0.963837773797634,-0.107214715794594,-0.388851436183956,0.851530912557059,-1.02642481774443,-0.809603651047648
1,0.327406095400609,-0.722970825377588,0.905726940043153,-1.78589074485517,-0.981693720745938,0.268192376799922,-0.809845384180896,0.894463965100643,-1.43957448080988,-0.810478524666318
1,-0.569212078843704,-0.24298464344162,0.628362256282543,-0.968110086596209,-0.969789756113736,-0.620278710554641,-0.356107426921336,0.524290808048083,-0.935817776681529,-0.809923049352877
1,-0.469587837261003,-0.205904165867167,0.664857609408939,-0.968110086596209,-0.966813764955685,-0.52705681507815,-0.318990849903949,0.571235378259475,-0.935817776681529,-0.809766821920972
1,0.294198014873041,-0.632329657973371,0.914850778324752,-1.74284965757838,-0.98764570306204,0.233300971203889,-0.727959779767111,0.907164767834883,-1.41721091087833,-0.81071460167453
1,0.0285333706525043,-0.545808543632981,0.854633445666198,-1.69980857030159,-0.993597685378141,-0.0403331593348024,-0.648146257189476,0.823956318237071,-1.3943862364121,-0.81092290491707
1,-0.768460562009107,-0.199724086271425,0.551722014717112,-0.882027912042634,-0.966813764955685,-0.802599665835443,-0.312775974819993,0.427445601685366,-0.873107559966237,-0.809766821920972
1,-0.03788279040263,-0.484007747675561,0.845509607384599,-1.6567674830248,-0.999549667694243,-0.107214715794594,-0.59014989256919,0.811475818520035,-1.3711004574112,-0.811103434393938
1,0.19457377329034,-0.506668039526615,0.938572757856909,-1.57068530847123,-0.98764570306204,0.129542940120719,-0.611510699169767,0.94034306981065,-1.32314558580539,-0.81071460167453
1,0.260989934345474,-0.446927270101108,1.0024396258281,-1.44156204664087,-0.978717729587888,0.198562263225344,-0.554957391542513,1.03079081007075,-1.24775499438664,-0.810350071000084
1,0.593070739621146,-0.77035143561161,1.05353312020506,-1.74284965757838,-0.943005835691279,0.552820735797757,-0.851945281469571,1.10432662204352,-1.41721091087833,-0.808267038574682
1,0.360614175928176,-0.654989949824425,1.00061485817178,-1.61372639574802,-0.975741738429837,0.303236480013443,-0.748597002234429,1.02818389103384,-1.34735357387563,-0.810214673892433
1,0.227781853817907,-0.387186500675602,1.0024396258281,-1.39852095936408,-0.981693720745938,0.163976252864288,-0.497635732581837,1.03079081007075,-1.22170258817771,-0.810478524666318
1,0.0949495317076386,-0.376886368016031,0.964119505045386,-1.35547987208729,-0.98764570306204,0.0271591875949418,-0.487675030545406,0.97632589595391,-1.19518907743411,-0.81071460167453
1,-0.03788279040263,-0.300665386335213,0.920325081293711,-1.31243878481051,-0.990621694220091,-0.107214715794594,-0.413255955587501,0.914801271513041,-1.16821446215585,-0.810822225016509
1,-1.13374944781235,-0.146163396441661,0.425813046431045,-0.537699213828337,-0.925149888742975,-1.12257752328178,-0.258569290736016,0.27345579541473,-0.603822511718218,-0.806850576525408
1,-0.635628239898839,-0.111142945399122,0.619238418000944,-0.623781388381911,-0.919197906426873,-0.68166315278486,-0.222792532066386,0.512638113607812,-0.673910400988251,-0.80632287497764
1,-1.00091712570208,-0.123503104590606,0.484205611433279,-0.580740301105124,-0.928125879901026,-1.00835970540067,-0.235449772700436,0.34408093722081,-0.63909700862057,-0.807104012137165
1,-1.00091712570208,-0.10496286580338,0.484205611433279,-0.537699213828337,-0.922173897584924,-1.00835970540067,-0.216451577928908,0.34408093722081,-0.603822511718218,-0.806590197472233
1,-0.602420159371271,-0.131743210718262,0.761570295193889,-0.968110086596209,-0.993597685378141,-0.651047280478495,-0.243869660796538,0.698221375300151,-0.935817776681529,-0.81092290491707
1,-0.602420159371271,-0.100842812739552,0.772518901131807,-0.968110086596209,-0.993597685378141,-0.651047280478495,-0.21221970708894,0.712833473604857,-0.935817776681529,-0.81092290491707
1,-0.50279591778857,-0.131743210718262,0.834561001446681,-1.05419226114978,-0.993597685378141,-0.558283477854468,-0.243869660796538,0.796543279463032,-0.996683575258136,-0.81092290491707
1,-0.668836320426406,-0.119383051526778,0.734198780349092,-0.968110086596209,-0.993597685378141,-0.712126327473738,-0.231234346954405,0.66190141878208,-0.935817776681529,-0.81092290491707
1,-0.834876723064242,-0.0617023086331856,0.621063185657264,-0.666822475658698,-0.954909800323482,-0.862151736655805,-0.171834667651435,0.514965982156264,-0.70826268882126,-0.809072477779171
1,-0.868084803591809,-0.0720024412927558,0.590042135499827,-0.623781388381911,-0.94598182684933,-0.891698725639754,-0.182494286180219,0.475573799925552,-0.673910400988251,-0.808478813537931
1,-0.768460562009107,-0.0472821229097875,0.652084235814701,-0.666822475658698,-0.954909800323482,-0.802599665835443,-0.156872829825283,0.554744028459531,-0.70826268882126,-0.809072477779171
1,-0.834876723064242,-0.0596422821012716,0.621063185657264,-0.666822475658698,-0.954909800323482,-0.862151736655805,-0.169700003096689,0.514965982156264,-0.70826268882126,-0.809072477779171
1,1.55610507492059,-1.80860480769628,0.226913371892187,1.7004373245646,1.38421924990438,1.66652080894728,-1.65315025811429,0.0431490184753511,1.86585337598107,1.48309640313374
1,-0.369963595678301,-0.160583582165059,1.25790709771287,-1.48460313391766,-1.00252565885229,-0.432460641044266,-0.273224153475331,1.40893760117628,-1.27334629606089,-0.811183283970245
1,1.55610507492059,-1.6067222075687,0.259759189705944,1.65739623728781,1.33660339137557,1.66652080894728,-1.51553588481096,0.0800878261962946,1.80660144327582,1.39366487766979
1,1.55610507492059,-1.79212459544097,0.225088604235867,1.7004373245646,1.38719524106243,1.66652080894728,-1.64224533360093,0.041109546603966,1.86585337598107,1.48874489272729
1,1.48968891386546,-1.76534425052608,0.228738139548507,1.7004373245646,1.32172343558532,1.58559107167858,-1.6244001226377,0.0451898255165375,1.86585337598107,1.36608205663676
1,1.55610507492059,-1.77564438318565,0.226913371892187,1.7004373245646,1.37231528527218,1.66652080894728,-1.63128193764247,0.0431490184753511,1.86585337598107,1.46057187917372
1,-0.2703393540956,-0.207964192399081,1.36556838943574,-1.57068530847123,-1.00252565885229,-0.33649018845299,-0.321060647699274,1.57613757746033,-1.32314558580539,-0.811183283970245
1,-0.104298951457764,-0.189423953611855,1.56629283163092,-1.6567674830248,-0.996573676536192,-0.173485481784433,-0.30239957735347,1.90027675010594,-1.3711004574112,-0.811016641376213
1,-0.170715112512899,-0.234744537313964,1.46410584287701,-1.61372639574802,-0.996573676536192,-0.23914545730432,-0.347884879952487,1.73324166729235,-1.34735357387563,-0.811016641376213
1,1.48968891386546,-1.6211423932921,0.256109654393304,1.65739623728781,1.28898753284676,1.58559107167858,-1.52565646970512,0.0759621515104811,1.80660144327582,1.30601087320886
1,1.52289699439303,-1.56346165039851,0.259759189705944,1.65739623728781,1.30386748863701,1.62597959150419,-1.4849055269275,0.0800878261962946,1.80660144327582,1.3332118049639
1,1.48968891386546,-1.59230202184531,0.257934422049624,1.65739623728781,1.29791550632091,1.58559107167858,-1.50537053271664,0.0780243212684873,1.80660144327582,1.32231060193763
1,1.48968891386546,-1.76534425052608,0.226913371892187,1.7004373245646,1.32172343558532,1.58559107167858,-1.6244001226377,0.0431490184753511,1.86585337598107,1.36608205663676
